titles,price,selas,url,pi_url
Samsung/三星 GALAXY S8+ plus 双曲屏 原装正品 双卡【现货】,3988.00,8,https://item.taobao.com/item.htm?id=549385832431&ns=1&abbucket=0&on_comment=1,https://g-search3.alicdn.com/img/bao/uploaded/i4/i4/441017263/TB2wDmIqHtlpuFjSspfXXXLUpXa_!!441017263.jpg
现货9期免息┃Samsung/三星 Galaxy S8+ SM-G9550 全网通版4G手机,6188.00,8,https://detail.tmall.com/item.htm?id=553851935015&ns=1&abbucket=0&on_comment=1,https://g-search1.alicdn.com/img/bao/uploaded/i4/i3/TB1et2FSXXXXXXCapXXXXXXXXXX_!!0-item_pic.jpg
【哆啦逐梦手机】Samsung/三星 GALAXY S8+ 美版 韩版 欧亚版,4268.00,7,https://item.taobao.com/item.htm?id=555761102007&ns=1&abbucket=0&on_comment=1,https://g-search3.alicdn.com/img/bao/uploaded/i4/i4/762435581/TB2t0KgaeZkyKJjSszgXXcpMpXa_!!762435581.png
Samsung/三星 GALAXY S8+/s8金灰紫蓝黑色64G港版国行全网通128G,4250.00,7,https://item.taobao.com/item.htm?id=549841602244&ns=1&abbucket=0&on_comment=1,https://g-search3.alicdn.com/img/bao/uploaded/i4/i3/46705965/TB2oAQUqkqvpuFjSZFhXXaOgXXa_!!46705965.jpg
实体店韩版三星S8 8895CPUSamsung/三星 GALAXY S8 港版智能手机,4098.00,7,https://item.taobao.com/item.htm?id=553627351084&ns=1&abbucket=0&on_comment=1,https://g-search2.alicdn.com/img/bao/uploaded/i4/i4/50931130/TB29qgrxS8mpuFjSZFMXXaxpVXa_!!50931130.jpg
Samsung/三星 GALAXY S8 G9500 曲屏5.8英寸 国行/港版64G 现货,4300.00,7,https://item.taobao.com/item.htm?id=549027745535&ns=1&abbucket=0&on_comment=1,https://g-search3.alicdn.com/img/bao/uploaded/i4/i2/508192696/TB2G7WAqt0opuFjSZFxXXaDNVXa_!!508192696.jpg
可用天猫80券 Samsung/三星 SM-G5528 ON5时尚版移动4G手机s8,998.00,7,https://detail.tmall.com/item.htm?id=551606282129&ns=1&abbucket=0&on_comment=1,https://g-search2.alicdn.com/img/bao/uploaded/i4/i1/TB1NNs1QXXXXXcvapXXXXXXXXXX_!!0-item_pic.jpg
9期0息速发多重豪礼Samsung/三星 Galaxy S8+ SM-G9550全网通手机,6188.00,6,https://detail.tmall.com/item.htm?id=553747216194&ns=1&abbucket=0&on_comment=1,https://g-search3.alicdn.com/img/bao/uploaded/i4/i1/TB12J3eSXXXXXanXpXXXXXXXXXX_!!0-item_pic.jpg
Samsung/三星 GALAXY S8 Plus 6.2寸港版国行全网通4G手机双曲屏,6188.00,6,https://item.taobao.com/item.htm?id=554704196604&ns=1&abbucket=0&on_comment=1,https://g-search3.alicdn.com/img/bao/uploaded/i4/i4/2599902533/TB2WUc2vHVkpuFjSspcXXbSMVXa_!!2599902533.png
Samsung/三星 GALAXY S8 S8+港版 三网通 现货 济南实体,4200.00,6,https://item.taobao.com/item.htm?id=552835124385&ns=1&abbucket=0&on_comment=1,https://g-search2.alicdn.com/img/bao/uploaded/i4/i1/26809089/TB2VqQ8wctnpuFjSZFKXXalFFXa_!!26809089.jpg
Samsung/三星 GALAXY S8 全网通+美版 曲屏双卡手机 原装港版现货,3888.00,6,https://item.taobao.com/item.htm?id=548825232181&ns=1&abbucket=0&on_comment=1,https://g-search3.alicdn.com/img/bao/uploaded/i4/i4/901611314/TB2FFjmoOlnpuFjSZFgXXbi7FXa_!!901611314.jpg
Samsung/三星 GALAXY S8 韩版代购港版代购,4050.00,6,https://item.taobao.com/item.htm?id=547793926722&ns=1&abbucket=0&on_comment=1,https://g-search1.alicdn.com/img/bao/uploaded/i4/i1/126002329/TB20Kx1mwxlpuFjSszgXXcJdpXa_!!126002329.jpg
广州实体店Samsung/三星 GALAXY S8现货 曲屏S8 Plus 防水手机S8+,4350.00,6,https://item.taobao.com/item.htm?id=550213413094&ns=1&abbucket=0&on_comment=1,https://g-search3.alicdn.com/img/bao/uploaded/i4/i3/274432595/TB2lmNRorVkpuFjSspcXXbSMVXa_!!274432595.jpg
上海实体店Samsung/三星 GALAXY S8+  手机 港版 现货到！,4288.00,6,https://item.taobao.com/item.htm?id=550176328933&ns=1&abbucket=0&on_comment=1,https://g-search2.alicdn.com/img/bao/uploaded/i4/i3/60746468/TB2JiD5aOj_F1JjSZFCXXc5eFXa_!!60746468.jpg
Samsung/三星 GALAXY S8 S8+ S8 Plus 韩版港版现货128g 皇帝版6g,4050.00,6,https://item.taobao.com/item.htm?id=547970938835&ns=1&abbucket=0&on_comment=1,https://g-search3.alicdn.com/img/bao/uploaded/i4/i1/3209375562/TB2od.nmilnpuFjSZFgXXbi7FXa_!!3209375562.png
Samsung/三星 GALAXY S8 PLUS S8+ 曲屏手机韩国香港代购韩版美版,3980.00,5,https://item.taobao.com/item.htm?id=548037303366&ns=1&abbucket=0&on_comment=1,https://g-search3.alicdn.com/img/bao/uploaded/i4/i2/250807493/TB28kR0yZtnpuFjSZFvXXbcTpXa_!!250807493.jpg
Samsung/三星 GALAXY S8+ S8  双卡曲屏  防水手机 港行现货,3600.00,5,https://item.taobao.com/item.htm?id=548041490206&ns=1&abbucket=0&on_comment=1,https://g-search3.alicdn.com/img/bao/uploaded/i4/i1/293740422/TB2gUlWvmxjpuFjSszeXXaeMVXa_!!293740422.jpg
[兄弟韩机】Samsung/三星 GALAXY S8 韩版,3899.00,5,https://item.taobao.com/item.htm?id=548233087647&ns=1&abbucket=0&on_comment=1,https://g-search2.alicdn.com/img/bao/uploaded/i4/i1/171811180/TB2D6XJl9FjpuFjSszhXXaBuVXa_!!171811180.jpg
三星 Samsung/三星 GALAXY S8 韩版 原包新机 5.8寸曲屏 现货速发,3950.00,5,https://item.taobao.com/item.htm?id=553151920619&ns=1&abbucket=0&on_comment=1,https://g-search1.alicdn.com/img/bao/uploaded/i4/i4/78014911/TB2HFIpx4xmpuFjSZFNXXXrRXXa_!!78014911.jpg
Samsung/三星 GALAXY S8+ 港版国行双卡 S8 plus全网4G 全新现货,3950.00,5,https://item.taobao.com/item.htm?id=550143255636&ns=1&abbucket=0&on_comment=1,https://g-search1.alicdn.com/img/bao/uploaded/i4/i1/712853582/TB2Nq8Wol0lpuFjSszdXXcdxFXa_!!712853582.jpg
Samsung/三星 GALAXY S8 曲屏全网通 港行原封双卡手机支持注册,4548.00,5,https://item.taobao.com/item.htm?id=548218965559&ns=1&abbucket=0&on_comment=1,https://g-search2.alicdn.com/img/bao/uploaded/i4/i2/17178402/TB2nJBtaoifF1JjSspnXXa5pVXa_!!17178402.jpg
Samsung/三星 GALAXY S8 5.8寸港版国行全网通4G三防手机曲屏64g,5688.00,5,https://item.taobao.com/item.htm?id=554858915311&ns=1&abbucket=0&on_comment=1,https://g-search3.alicdn.com/img/bao/uploaded/i4/i1/2599902533/TB2ky8av1J8puFjy1XbXXagqVXa_!!2599902533.png
Samsung/三星 GALAXY S8+ plus 曲屏手机 港版全网通 美版 现货,3930.00,5,https://item.taobao.com/item.htm?id=547677471886&ns=1&abbucket=0&on_comment=1,https://g-search3.alicdn.com/img/bao/uploaded/i4/i3/1711821639/TB23yb.XgZjyKJjy0FhXXcdlFXa_!!1711821639.jpg
现货Samsung/三星 GALAXY S8 三网4G港行s8+手机S8plus三星S8,3738.00,4,https://item.taobao.com/item.htm?id=554286766304&ns=1&abbucket=0&on_comment=1,https://g-search3.alicdn.com/img/bao/uploaded/i4/i4/741010229/TB2MHJAu9XlpuFjy0FeXXcJbFXa_!!741010229.jpg
【绅士手机】Samsung/三星 GALAXY S8+ S8 plus 港澳行货代购,4658.00,4,https://item.taobao.com/item.htm?id=549558191620&ns=1&abbucket=0&on_comment=1,https://g-search1.alicdn.com/img/bao/uploaded/i4/i4/664795517/TB24U_lbxAlyKJjSZFyXXbm_XXa_!!664795517.jpg
全新S8手机 曲屏直屏 Samsung/三星 GALAXY S8 Plus 香港代购,4380.00,4,https://item.taobao.com/item.htm?id=547642381298&ns=1&abbucket=0&on_comment=1,https://g-search3.alicdn.com/img/bao/uploaded/i4/i4/2577819046/TB23Kr5ustnpuFjSZFvXXbcTpXa_!!2577819046.jpg
Samsung/三星 GALAXY S8 G9500港版国行正品手机长沙分期付款,4020.00,4,https://item.taobao.com/item.htm?id=550028022736&ns=1&abbucket=0&on_comment=1,https://g-search3.alicdn.com/img/bao/uploaded/i4/i2/248819/TB2MMgGn9FjpuFjSszhXXaBuVXa_!!248819.jpg
Samsung/三星 Galaxy S8（4g+64g）盖乐世S8 三星S8 S8手机实体店,3949.00,4,https://item.taobao.com/item.htm?id=554509425263&ns=1&abbucket=0&on_comment=1,https://g-search2.alicdn.com/img/bao/uploaded/i4/i4/2847579148/TB2TPIeXciEJuJjy1XbXXaizFXa_!!2847579148.jpg
12期送壕礼Samsung/三星 Galaxy C7 Pro SM-C7010 c7手机S8,2399.00,4,https://detail.tmall.com/item.htm?id=547508495998&ns=1&abbucket=0&on_comment=1,https://g-search2.alicdn.com/img/bao/uploaded/i4/i4/TB1YaKNSpXXXXXQXXXXXXXXXXXX_!!0-item_pic.jpg
现货 Samsung/三星 GALAXY S8+ S8plus 美版 港版全网通 曲屏手机,3888.00,4,https://item.taobao.com/item.htm?id=553447130736&ns=1&abbucket=0&on_comment=1,https://g-search3.alicdn.com/img/bao/uploaded/i4/i2/3111665628/TB2DANytSxjpuFjSszeXXaeMVXa_!!3111665628.png
Samsung/三星 GALAXY S8+ Plus G9550原装正品手机现货长沙分期,4200.00,4,https://item.taobao.com/item.htm?id=551844336827&ns=1&abbucket=0&on_comment=1,https://g-search2.alicdn.com/img/bao/uploaded/i4/i3/248819/TB2seRQra8lpuFjy0FpXXaGrpXa_!!248819.jpg
Samsung/三星 GALAXY S8+  全网通4G  128G 双卡曲屏港行 S8 PLUS,4560.00,4,https://item.taobao.com/item.htm?id=553515654584&ns=1&abbucket=0&on_comment=1,https://g-search2.alicdn.com/img/bao/uploaded/i4/i4/37830682/TB2fXjOtMFkpuFjSspnXXb4qFXa_!!37830682.jpg
北京现货 Samsung/三星 GALAXY S8 4G手机 曲屏 全网通 港版国行,4118.00,4,https://item.taobao.com/item.htm?id=550010409522&ns=1&abbucket=0&on_comment=1,https://g-search2.alicdn.com/img/bao/uploaded/i4/i1/898225/TB2kVTOrRNkpuFjy0FaXXbRCVXa_!!898225.jpg
Samsung/三星 GALAXY S8 G9500/G9550 S8plus S8 港版/国行皇帝版,4158.00,4,https://item.taobao.com/item.htm?id=549677460671&ns=1&abbucket=0&on_comment=1,https://g-search3.alicdn.com/img/bao/uploaded/i4/i4/2809312084/TB2vZsInB8lpuFjy0FnXXcZyXXa_!!2809312084.jpg
现货速发Samsung/三星 Galaxy S7 Edge SM-G9350 全网通 手机 s8,3988.00,4,https://detail.tmall.com/item.htm?id=528313615302&ns=1&abbucket=0&on_comment=1,https://g-search1.alicdn.com/img/bao/uploaded/i4/i4/TB1V.y3RFXXXXcMXVXXXXXXXXXX_!!0-item_pic.jpg
国行现货S8 g9500 Samsung/三星 GALAXY S8+ plus g9550曲屏手机,4638.00,4,https://item.taobao.com/item.htm?id=551444825409&ns=1&abbucket=0&on_comment=1,https://g-search3.alicdn.com/img/bao/uploaded/i4/i4/132537739/TB2JZoksSBjpuFjSsplXXa5MVXa_!!132537739.jpg
香港代购Samsung/三星 GALAXY S8 S8+港行正品独贩数码现货,4460.00,4,https://item.taobao.com/item.htm?id=551572809294&ns=1&abbucket=0&on_comment=1,https://g-search3.alicdn.com/img/bao/uploaded/i4/i1/125642673/TB2CVIhtHBnpuFjSZFGXXX51pXa_!!125642673.jpg
Samsung/三星 GALAXY S8-G9500全网通 重庆沙坪坝实体店现货,5250.00,4,https://item.taobao.com/item.htm?id=553234586914&ns=1&abbucket=0&on_comment=1,https://g-search1.alicdn.com/img/bao/uploaded/i4/i3/20865170/TB2HLstwZtnpuFjSZFvXXbcTpXa_!!20865170.jpg
Samsung/三星 GALAXY S8 G9500 s8+国行曲屏新款现货plus三星s8,5688.00,3,https://item.taobao.com/item.htm?id=555276759241&ns=1&abbucket=0&on_comment=1,https://g-search2.alicdn.com/img/bao/uploaded/i4/i4/2902081902/TB2fasMXmuFJuJjSZJiXXXC4XXa_!!2902081902.jpg
Samsung/三星 GALAXY S8+ plus 美版 港版4G曲屏手机【现货】,4080.00,3,https://item.taobao.com/item.htm?id=552311639535&ns=1&abbucket=0&on_comment=1,https://g-search3.alicdn.com/img/bao/uploaded/i4/i4/413240752/TB2k2ThwQqvpuFjSZFhXXaOgXXa_!!413240752.jpg
港行代购Samsung/三星 GALAXY S8+手机 S8PLUS港版正品带票联保,4050.00,3,https://item.taobao.com/item.htm?id=553871627940&ns=1&abbucket=0&on_comment=1,https://g-search3.alicdn.com/img/bao/uploaded/i4/i3/2534651412/TB2KBzyyctnpuFjSZFKXXalFFXa_!!2534651412.jpg
Samsung/三星 GALAXY S8 全网通 S8正品美版+曲屏双卡手机 S8现货,3900.00,3,https://item.taobao.com/item.htm?id=554687956961&ns=1&abbucket=0&on_comment=1,https://g-search3.alicdn.com/img/bao/uploaded/i4/i2/2733850285/TB2TifCX5GfF1Jjy0FjXXXZdVXa_!!2733850285.jpg
Samsung/三星 GALAXY S8+ plus韩皇帝版代购 全新正品 三防4g手机,3769.00,3,https://item.taobao.com/item.htm?id=547969734757&ns=1&abbucket=0&on_comment=1,https://g-search2.alicdn.com/img/bao/uploaded/i4/i2/2979/TB2Rk3amdFopuFjSZFHXXbSlXXa_!!2979.jpg
9期0息速发多重豪礼Samsung/三星 Galaxy S8+ SM-G9550 6+128GB,6988.00,3,https://detail.tmall.com/item.htm?id=553851558062&ns=1&abbucket=0&on_comment=1,https://g-search3.alicdn.com/img/bao/uploaded/i4/i3/TB1OWsnSXXXXXX1XXXXXXXXXXXX_!!0-item_pic.jpg
[兄弟韩机】Samsung/三星 GALAXY S8+  韩版,4599.00,3,https://item.taobao.com/item.htm?id=548183129143&ns=1&abbucket=0&on_comment=1,https://g-search3.alicdn.com/img/bao/uploaded/i4/i1/171811180/TB2frmfoAqvpuFjSZFhXXaOgXXa_!!171811180.jpg
【急速发】】Samsung/三星 Galaxy S7 Edge SM-G9350曲屏手机s8,3799.00,3,https://detail.tmall.com/item.htm?id=528380528590&ns=1&abbucket=0&on_comment=1,https://g-search3.alicdn.com/img/bao/uploaded/i4/i3/TB1NlgpSXXXXXbYaXXXXXXXXXXX_!!0-item_pic.jpg
Samsung/三星 GALAXY S8+ Plus港版G9550双卡美版欧版128G皇帝版,4150.00,3,https://item.taobao.com/item.htm?id=549624672149&ns=1&abbucket=0&on_comment=1,https://g-search1.alicdn.com/img/bao/uploaded/i4/i3/42616091/TB2jY4ruHXlpuFjy1zbXXb_qpXa_!!42616091.jpg
Samsung/三星 GALAXY S8,4579.00,3,https://item.taobao.com/item.htm?id=549237656379&ns=1&abbucket=0&on_comment=1,https://g-search2.alicdn.com/img/bao/uploaded/i4/i3/644738773/TB2wxsEbjZnyKJjSZFLXXXWqpXa_!!644738773.jpg
上海现货 Samsung/三星 GALAXY S8+ plus 全网通4G 正品港行国行,4568.00,3,https://item.taobao.com/item.htm?id=552018571256&ns=1&abbucket=0&on_comment=1,https://g-search3.alicdn.com/img/bao/uploaded/i4/i2/267792453/TB2fcXGrgNlpuFjy0FfXXX3CpXa_!!267792453.jpg
澳门代购香港Samsung/三星GALAXY S8+Plus G9550港版 港行全网通,4980.00,3,https://item.taobao.com/item.htm?id=551903236909&ns=1&abbucket=0&on_comment=1,https://g-search1.alicdn.com/img/bao/uploaded/i4/i2/153794006/TB2LT1krb0kpuFjy0FjXXcBbVXa_!!153794006.jpg
现货 Samsung/三星 Galaxy S7 Edge SM-G9350手机4g花呗分期s8,3699.00,3,https://detail.tmall.com/item.htm?id=528299963920&ns=1&abbucket=0&on_comment=1,https://g-search3.alicdn.com/img/bao/uploaded/i4/i3/1968013389/TB1jnOhSFXXXXanaXXXXXXXXXXX_!!0-item_pic.jpg
Samsung/三星 GALAXY S8+ s8plus国行6G+128G皇帝版黑灰金色手机,5499.00,3,https://item.taobao.com/item.htm?id=552206918692&ns=1&abbucket=0&on_comment=1,https://g-search3.alicdn.com/img/bao/uploaded/i4/i2/1025641472/TB2GF6JrB0kpuFjSsziXXa.oVXa_!!1025641472.png
国行同步发售Samsung/三星 GALAXY S8+ 6.1寸双曲面防水手机双卡,5370.00,3,https://item.taobao.com/item.htm?id=551530015323&ns=1&abbucket=0&on_comment=1,https://g-search3.alicdn.com/img/bao/uploaded/i4/i1/245493533/TB2_BUZttBopuFjSZPcXXc9EpXa_!!245493533.jpg
济南实体零首付Samsung/三星 GALAXY S8/s8+原装正品现货顺丰包邮,4130.00,3,https://item.taobao.com/item.htm?id=553550060777&ns=1&abbucket=0&on_comment=1,https://g-search3.alicdn.com/img/bao/uploaded/i4/i4/36648241/TB2EAVwr4RDOuFjSZFzXXcIipXa_!!36648241.jpg
Samsung/三星 GALAXY S8全网通 全新港行 韩版双曲屏4G手机,4088.00,3,https://item.taobao.com/item.htm?id=553355171715&ns=1&abbucket=0&on_comment=1,https://g-search2.alicdn.com/img/bao/uploaded/i4/i1/2175427538/TB2nySLx5lnpuFjSZFgXXbi7FXa_!!2175427538.jpg
Samsung/三星 GALAXY S8+/S8金黑蓝灰紫色64G国行128G全网通港版,4250.00,3,https://item.taobao.com/item.htm?id=549842982014&ns=1&abbucket=0&on_comment=1,https://g-search2.alicdn.com/img/bao/uploaded/i4/i4/2497526629/TB2rc8AqylnpuFjSZFgXXbi7FXa_!!2497526629.jpg
Samsung/三星 GALAXY S8 4GB+64GB版 颜色齐全 三网通  双卡双待,5688.00,2,https://item.taobao.com/item.htm?id=552773865936&ns=1&abbucket=0&on_comment=1,https://g-search3.alicdn.com/img/bao/uploaded/i4/i2/2901650598/TB2EKZ_v5lnpuFjSZFgXXbi7FXa_!!2901650598.jpg
分期购Samsung/三星 GALAXY S8+G9550全网通 双曲面 S8 G9500现货,5350.00,2,https://item.taobao.com/item.htm?id=554955991681&ns=1&abbucket=0&on_comment=1,https://g-search1.alicdn.com/img/bao/uploaded/i4/i2/2821849641/TB2vXbQv9BjpuFjSsplXXa5MVXa_!!2821849641.png
Samsung/三星 GALAXY S8 S8+全新欧版亚太港版国行●8年老店,4500.00,2,https://item.taobao.com/item.htm?id=553932815279&ns=1&abbucket=0&on_comment=1,https://g-search1.alicdn.com/img/bao/uploaded/i4/i3/59864997/TB2hRVkyEhnpuFjSZFpXXcpuXXa_!!59864997.jpg
海淘街 Samsung/三星 GALAXY S8 Plus S8+ 盖乐世全网通曲屏手机,4128.00,2,https://item.taobao.com/item.htm?id=547709126746&ns=1&abbucket=0&on_comment=1,https://g-search3.alicdn.com/img/bao/uploaded/i4/i2/1093771349/TB2Cr5RXhf9F1JjSZFDXXXyUpXa_!!1093771349.png
现货 Samsung/三星 GALAXY S8 Plus S8+国行全网通4G三星S8联保,3728.00,2,https://item.taobao.com/item.htm?id=554968675132&ns=1&abbucket=0&on_comment=1,https://g-search1.alicdn.com/img/bao/uploaded/i4/i2/31447645/TB2eZjqwl0kpuFjy1zdXXXuUVXa_!!31447645.jpg
Samsung/三星 GALAXY S8+PLUS 双卡双模曲屏电信全网通4G防水手机,1480.00,2,https://item.taobao.com/item.htm?id=556027592007&ns=1&abbucket=0&on_comment=1,https://g-search3.alicdn.com/img/bao/uploaded/i4/i2/2939186930/TB2KRc6cA7myKJjSZFzXXXgDpXa_!!2939186930.jpg
【蛋疼数码店长验货】Samsung/三星 GALAXY S8+港版双卡,4860.00,2,https://item.taobao.com/item.htm?id=551601029849&ns=1&abbucket=0&on_comment=1,https://g-search3.alicdn.com/img/bao/uploaded/i4/i4/2597474638/TB2sM6taNwlyKJjSZFNXXcOlpXa_!!2597474638.jpg
Samsung/三星 Galaxy S7 Edge SM-G9350全新国行港版美版韩版s8,2783.00,2,https://item.taobao.com/item.htm?id=527361163698&ns=1&abbucket=0&on_comment=1,https://g-search3.alicdn.com/img/bao/uploaded/i4/i4/901611314/TB2d.bvoS0mpuFjSZPiXXbssVXa_!!901611314.jpg
三星s8plus国行现货Samsung/三星 GALAXY S8+SM-G9550全网4G手机,5388.00,2,https://item.taobao.com/item.htm?id=551279554519&ns=1&abbucket=0&on_comment=1,https://g-search3.alicdn.com/img/bao/uploaded/i4/i3/303216805/TB2Vdh8qY8kpuFjy0FcXXaUhpXa_!!303216805.jpg
急速发/送好礼Samsung/三星 Galaxy S7 SM-G9300 全网通4G手机s8,3099.00,2,https://detail.tmall.com/item.htm?id=555271089006&ns=1&abbucket=0&on_comment=1,https://g-search2.alicdn.com/img/bao/uploaded/i4/i3/TB1MVcuSXXXXXa.apXXXXXXXXXX_!!0-item_pic.jpg
澳门代购香港Samsung/三星GALAXY S8 edge港版 港行手机G9500正品,4560.00,2,https://item.taobao.com/item.htm?id=551906036732&ns=1&abbucket=0&on_comment=1,https://g-search3.alicdn.com/img/bao/uploaded/i4/i2/153794006/TB2LT1krb0kpuFjy0FjXXcBbVXa_!!153794006.jpg
Samsung/三星 GALAXY S8 Plus S8+ 港版港行澳行代购128g手机现货,4550.00,2,https://item.taobao.com/item.htm?id=548331983354&ns=1&abbucket=0&on_comment=1,https://g-search1.alicdn.com/img/bao/uploaded/i4/i2/13707445/TB2XdHuk84lpuFjy1zjXXcAKpXa_!!13707445.jpg
Samsung/三星 GALAXY S8双卡双摄曲面全面屏国行全网通4G智能手机,4870.00,2,https://item.taobao.com/item.htm?id=550178644511&ns=1&abbucket=0&on_comment=1,https://g-search3.alicdn.com/img/bao/uploaded/i4/i1/TB10jIEQVXXXXabapXXXXXXXXXX_!!0-item_pic.jpg
维C数码 三星S8+ 美版G950U G955U三网4G 电信4G S8,3999.00,2,https://item.taobao.com/item.htm?id=554191367223&ns=1&abbucket=0&on_comment=1,https://g-search1.alicdn.com/img/bao/uploaded/i4/i2/869991383/TB2DKg7bFojyKJjy0FiXXbCrVXa_!!869991383.jpg
代购Samsung/三星 GALAXY S8 Plus港行S8+美版4G曲屏手机 现货,5180.00,2,https://item.taobao.com/item.htm?id=551474333592&ns=1&abbucket=0&on_comment=1,https://g-search3.alicdn.com/img/bao/uploaded/i4/i2/417032552/TB2_aBLqCBjpuFjy1XdXXaooVXa_!!417032552.png
Samsung/三星 GALAXY S8+s8 plus曲屏 限量皇帝版 郑州市免费送,4088.00,2,https://item.taobao.com/item.htm?id=548265688540&ns=1&abbucket=0&on_comment=1,https://g-search3.alicdn.com/img/bao/uploaded/i4/i4/1679429966/TB2IA2.k4XkpuFjy0FiXXbUfFXa_!!1679429966.jpg
9期免息Samsung/三星 Galaxy S8+ SM-G9550 6+128GB 全网通手机,6988.00,2,https://detail.tmall.com/item.htm?id=553770465543&ns=1&abbucket=0&on_comment=1,https://g-search3.alicdn.com/img/bao/uploaded/i4/i4/TB1WFYsSXXXXXb7aFXXXXXXXXXX_!!0-item_pic.jpg
Samsung/三星 GALAXY S8+ S8 Plus G9550 美版950 港版 全网通,3800.00,2,https://item.taobao.com/item.htm?id=551532639840&ns=1&abbucket=0&on_comment=1,https://g-search1.alicdn.com/img/bao/uploaded/i4/i2/TB1_pxMRpXXXXb4XXXXXXXXXXXX_!!0-item_pic.jpg
韩版Samsung/三星 GALAXY S8 盖乐世S8+S8plus韩国代购原装全新,4045.50,2,https://item.taobao.com/item.htm?id=551502122881&ns=1&abbucket=0&on_comment=1,https://g-search3.alicdn.com/img/bao/uploaded/i4/i1/2577000920/TB2pUo.ttBopuFjSZPcXXc9EpXa_!!2577000920.gif
Samsung/三星 GALAXY S8 港版 原装 代购 电信 S8+plus 全网通,4300.00,2,https://item.taobao.com/item.htm?id=553120769390&ns=1&abbucket=0&on_comment=1,https://g-search2.alicdn.com/img/bao/uploaded/i4/i3/439037502/TB2uFZZwQqvpuFjSZFhXXaOgXXa_!!439037502.jpg
Samsung/三星 GALAXY S8+皇帝版128G G9550 s8 plus全网通国行现,5628.00,2,https://item.taobao.com/item.htm?id=556196129887&ns=1&abbucket=0&on_comment=1,https://g-search3.alicdn.com/img/bao/uploaded/i4/i1/3364474194/TB2SNAQc4AlyKJjSZFyXXbm_XXa_!!3364474194.jpg
送钢化膜保护壳三星galaxy s8 S8+ G9550 4+64G全网通手机S8 plus,5688.00,2,https://item.taobao.com/item.htm?id=555570168641&ns=1&abbucket=0&on_comment=1,https://g-search1.alicdn.com/img/bao/uploaded/i4/i3/83187237/TB2Ii7mX3ojyKJjy0FaXXakspXa_!!83187237.jpg
Samsung/三星 GALAXY S8+ S8 plus 双卡曲屏 港行全网通 防水手机,4398.00,2,https://item.taobao.com/item.htm?id=547579139113&ns=1&abbucket=0&on_comment=1,https://g-search3.alicdn.com/img/bao/uploaded/i4/i1/132149997/TB26KpDXjqCJuJjy0FiXXc.XpXa_!!132149997.jpg
Samsung/三星 GALAXY S8+ 港版 韩版 国行 全网通4G曲屏手机,4220.00,2,https://item.taobao.com/item.htm?id=554328769922&ns=1&abbucket=0&on_comment=1,https://g-search3.alicdn.com/img/bao/uploaded/i4/i3/2759184633/TB2aJgnu3FkpuFjSspnXXb4qFXa_!!2759184633.jpg
Samsung/三星 GALAXY S8+G9550国行正品全网通s8plus曲面手机现货,5388.00,1,https://item.taobao.com/item.htm?id=554421969153&ns=1&abbucket=0&on_comment=1,https://g-search3.alicdn.com/img/bao/uploaded/i4/i1/3172499564/TB2rq.xAhxmpuFjSZFNXXXrRXXa_!!3172499564.jpg
Samsung/三星 GALAXY S8+G9550国行正品全网通s8plus曲面手机现货,5108.00,1,https://item.taobao.com/item.htm?id=555624048470&ns=1&abbucket=0&on_comment=1,https://g-search1.alicdn.com/img/bao/uploaded/i4/i3/2636967707/TB2e3YFaDIlyKJjSZFOXXaAhFXa_!!2636967707.jpg
Samsung/三星 GALAXY S8  双曲屏  港版可刷行货系统 全网通,4100.00,1,https://item.taobao.com/item.htm?id=550021732323&ns=1&abbucket=0&on_comment=1,https://g-search2.alicdn.com/img/bao/uploaded/i4/i2/52848438/TB2RVsZv9FmpuFjSZFrXXayOXXa_!!52848438.jpg
Samsung/三星 GALAXY S8+  plus 双曲屏原装正品港版可刷行货系统,4150.00,1,https://item.taobao.com/item.htm?id=549908313016&ns=1&abbucket=0&on_comment=1,https://g-search1.alicdn.com/img/bao/uploaded/i4/i2/52848438/TB2RVsZv9FmpuFjSZFrXXayOXXa_!!52848438.jpg
Samsung/三星 GALAXY S8+ 双卡双待 全网通4G 全新大陆行货G9550,5450.00,1,https://item.taobao.com/item.htm?id=551538857420&ns=1&abbucket=0&on_comment=1,https://g-search1.alicdn.com/img/bao/uploaded/i4/i2/52848438/TB2hN1ysrtlpuFjSspoXXbcDpXa_!!52848438.jpg
实体店+网销 三星 Galaxy S8/G9500 香港全网通 可升级国行 现货,4099.00,1,https://item.taobao.com/item.htm?id=554486419805&ns=1&abbucket=0&on_comment=1,https://g-search1.alicdn.com/img/bao/uploaded/i4/i2/3223077521/TB2.3s2u9hlpuFjSspkXXa1ApXa_!!3223077521.jpg
Samsung/三星 SM-G5528全网通移动联通电信4G智能指纹金属手机S8,999.00,1,https://detail.tmall.com/item.htm?id=555575540238&ns=1&abbucket=0&on_comment=1,https://g-search1.alicdn.com/img/bao/uploaded/i4/i1/1963544026/TB1BFsfSFXXXXXIXVXXXXXXXXXX_!!0-item_pic.jpg
Samsung/三星 GALAXY S8+皇帝版【实体+现货+分期】,4600.00,1,https://item.taobao.com/item.htm?id=551683434120&ns=1&abbucket=0&on_comment=1,https://g-search1.alicdn.com/img/bao/uploaded/i4/i3/54141881/TB2FnaztYBnpuFjSZFGXXX51pXa_!!54141881.png
