id,selas,user,titles,sku,date,content
4824733,35000,j***寞,戴尔DELL灵越游匣15PR-6748B 15.6英寸游戏笔记本电脑(i7-7700HQ 8G 128GSSD+1T GTX1050 4G独显 IPS)黑,游匣,2017-08-31 15:52:45,女儿开学用的！学的是设计专业！应该能应付这四年的时间了吧？
4026118,4000,jd_186249dga,华硕(ASUS) 顽石四代尊享版FL5900UQ 15.6英寸笔记本电脑 (i7-7500U 8G 1TB NV940MX 2G独显 深蓝 FHD) ,顽石经典【高配i7 8G 1T 深蓝】,2017-04-16 15:37:48,首先说一下自己，我是个程序猿，需要使用超大型软件和复杂的环境，换电脑，选择了半天决定买这一款。
首先外观没的说 外壳和键盘面板采用拉丝工艺，很有设计感，其次的配置就不说了，说下使用一周的感受吧！
前两次开机都是超过两分钟，使用起来真是卡的要命，然后装了360优化了一遍，把所有的驱动都更新一遍。当然，优化完就把软件给卸了原因你懂的，然后到现在最快8s最慢39s 还能接受吧，使用时候同时打开虚拟机 开发环境 许多软件都不卡，唯一就是触摸板右键有点卡卡的声音，其他的毛病倒是没有，在用用看吧，到时候再追加评论！
4026118,4000,l***0,华硕(ASUS) 顽石四代尊享版FL5900UQ 15.6英寸笔记本电脑 (i7-7500U 8G 1TB NV940MX 2G独显 深蓝 FHD) ,标压i7/4G/疾速固态/红黑,2017-06-06 12:58:29,不知为何这次购物物流耽误了一天，好在开箱后东西看上去崭新完好。气温26度左右。开机只运行常驻软件，cpu约40度，风扇声音自然也很小。首次开机包含初始化win10，约半小时内，很快捷。后面不少时间主要花在卸载随机安装的各种工具软件，换了360杀毒。开机时间稳定8秒。屏幕无点，色彩一般，因买来外接显示器当台式机用，也无所谓。&ldquo;真希望出一款散热优秀的大体积笔记本，性能较高，静音，接口丰富。&rdquo;    再吐槽一次之前买的dell inspiron 14笔记本，很少用，2年过保就坏主板，二手才出120，再也不信任dell电脑品质。
4026118,4000,o***r,华硕(ASUS) 顽石四代尊享版FL5900UQ 15.6英寸笔记本电脑 (i7-7500U 8G 1TB NV940MX 2G独显 深蓝 FHD) ,标压i7/4G/疾速固态/红黑,2017-06-11 14:14:00,纸壳箱简洁包装
A面是亮面塑料，有红色线条装饰，也不错
B面15.6存雾面屏，塑料边框，屏幕一般
C面比较好看，红黑配色，触摸板手感不错，一体式的，红色的按键字符，不带背光，小键盘，带有小键盘，方向键规格一样，没有突出，键程中规中矩，碗托处颗粒手感不错
其他部分：电池还是可以扣下来的，容量不大，左侧是出风口，右侧是光驱位，但是没有光驱 可以改造成硬盘位，中部进风口，一个，不大，两个发声单元，音质尚可

配置方面不错，标压6带i7，4核心8线程，4GBDDR4内存，128固态+1T机械，940Mx
平常工作无任何压力
游戏一般可以，LOL，csgo，Dota无压力
建议升级内存
玩玩gta5这种神优化的游戏940还是可以的
5000块钱，性价比不错，追求便携的话
4026118,4000,愚***人,华硕(ASUS) 顽石四代尊享版FL5900UQ 15.6英寸笔记本电脑 (i7-7500U 8G 1TB NV940MX 2G独显 深蓝 FHD) ,顽石【七代i7 8G 1T office 蓝】,2017-01-05 10:37:22,非常满意，活动优惠价格实在，送的iNSIST Swing pro RGB炫光版有线电竞游戏鼠标更是超赞。I77500U尽管是低电压版，但运行速度还是流畅。机子简洁、美观、大气。可以说华硕的做工跻身一线。完美屏，无暗点，无亮点。按键反馈灵敏，只是差了背光。总体上非常满意。
4026118,4000,M***x,华硕(ASUS) 顽石四代尊享版FL5900UQ 15.6英寸笔记本电脑 (i7-7500U 8G 1TB NV940MX 2G独显 深蓝 FHD) ,【7代i7】8G/1T/深蓝,2017-08-20 01:08:49,本人购买这台电脑第一看好的是配置，i7-7500的处理器，8G内存，2G独显，1T的机械硬盘，还是高清屏，按理来说图像处理功能，运算速度相对一般电脑要强，是办公的最佳选择。只是有点遗憾的是没能买到配有固体硬盘，不过对于办公来说没什么影响。第一天到货包装完好无损，成功启动，安装软件之后的一两天有点卡，启动慢，开机慢。但是因为本人不是很挑剔，使用之后耐心杀毒清理电脑速度明显提升，没什么大问题，挺满意的。但愿以后都好下去！
整理了一下一些优缺点。
优点
1配送周到快速
2配置高
3散热好，没发现任何问题
4性价比比较高
5能安装一些大型软件，如cad,ps
缺点
1是裸机，不送任何其他东西
2风扇声音稍微有点大
3没有键盘灯
4是磨砂屏
电脑真心不错，还有建议大家想验货的一定记得货到付款，别一开始很卡就失去耐心，好好观察几天。目前电脑运行没什问题，我还会分享的。看好的可以买来试试！
4026118,4000,梁***缘,华硕(ASUS) 顽石四代尊享版FL5900UQ 15.6英寸笔记本电脑 (i7-7500U 8G 1TB NV940MX 2G独显 深蓝 FHD) ,15.6英寸/性能i7电竞独显/黑色,2017-05-29 10:57:18,头一回在京东自营上购物又买电脑，物流棒棒的，还买了鼠标，货到了之后比我想象的大了点，保险柜勉强才放的下，对计算机一窍不通的我，遇到了很多问题，黑屏呐，死机啦，卡壳啦，程序相冲突。哎呀，真是心酸，什么都要自己弄，慢慢的去尝试。然后就是去修理店解决我遇到的不能自己解决的计算机问题。又去安装办公软件，办网（我网慢死了），我还得好好探索新功能，不让难以适应计算机的发展时代，
4026118,4000,j***q,华硕(ASUS) 顽石四代尊享版FL5900UQ 15.6英寸笔记本电脑 (i7-7500U 8G 1TB NV940MX 2G独显 深蓝 FHD) ,【7代i7】8G/1T/深蓝,2017-08-20 10:50:30,总的来说对于电脑小白来说这款电脑算价廉物美了。就是买的时候忘记问下15.6有多大。对于家庭用还是可以。上班或者商务的话就大了一点。还有就是感觉新机预装软件太多了，有点卡，开机时间2-3分钟。后来用鲁大师清理了一次，还好吧，基本上20秒左右开机。电脑没硬盘分区，就一个C盘。对于一个普通用户来说只能出去找专业人士来分。不太方便，而且也花钱。外观不错，看上去不太厚，但是也不轻??。售后咨询还是不错的。就是价格浮动太大，稍不注意就有买贵了的感觉??我的建议是买了就不要再去看。
4026118,4000,长***5,华硕(ASUS) 顽石四代尊享版FL5900UQ 15.6英寸笔记本电脑 (i7-7500U 8G 1TB NV940MX 2G独显 深蓝 FHD) ,【7代i7】4G/疾速固态/金色,2017-07-04 23:24:32,固态硬盘开关机确实快，笔记本做工不错，比联想的做工好，刚开始一直在惠普华硕联想三个品牌里选择。因为手里有一台联想的，一台惠普的。现在选择华硕。拉丝金色纹理面盖。质感不错，屏幕清晰分辨率高。边框太宽了，减分项，同时买两台一模一样的笔记本。第一次开机更新不一样，应该是出厂时间段不一样。装了几个软件。温十系统很方便。总体来说可以。只是裸机配4g内存有点拉低了分。按这个处理器跟显卡配置 至 少 也得8G内存条。两芯锂电池15.3寸屏幕待机时间跟使用时间有待考证。现在总体90分吧，后期使用了再来评价耐用程度。
4026118,4000,j***0,华硕(ASUS) 顽石四代尊享版FL5900UQ 15.6英寸笔记本电脑 (i7-7500U 8G 1TB NV940MX 2G独显 深蓝 FHD) ,七代i7/4G/疾速固态/深蓝,2017-06-07 09:22:20,收到货几天了，系统系win10，未用过，都是找细佬帮我装好的，一切都要慢慢熟悉，听歌音质不错，就是看电视剧，感觉屏幕画面无手机那么清晰，那么鲜艳，总体上还是过得去的，细佬帮我加装了一条金士顿4g内存，而且手提背部有个盖打开，可以直接加内存条，很方便。。。有点不足的是，鼠标要自己买。。。手提速度很快，很轻薄。。。
4026118,4000,史***刘,华硕(ASUS) 顽石四代尊享版FL5900UQ 15.6英寸笔记本电脑 (i7-7500U 8G 1TB NV940MX 2G独显 深蓝 FHD) ,顽石双盘【i7 4G 1t加128SSD】,2017-04-22 13:40:57,本本还不错，基本满足自己的需求！外观金属材质，拉丝花纹，比较有质感！配置也是基本达到主流配置！比较满意，本来想买台式机，家人需要本子，就到处看，对比*后，还是这个性价比最高！可以有！开机保持9~10秒，鲁大师测试十万左右，只是测试期间，突然温度超过80度，不懂为嘛！
ids,selas,user,titles,sku,date,content
4675712,140000,伊***丝,Apple iPad 平板电脑 9.7英寸（128G WLAN版/A9 芯片/Retina显示屏/Touch ID技术 MPGW2CH/A）金色,银色,2017-04-12 16:38:03,学生买来玩的，用的6s手机也是在京东分期一年买的，但从没买过平板，这算是我的第一个平板，因为还是学生在这可以分期，买到的是正品，买回首先查完序列号才拆塑料包装，拆完包装检查外观，之后一步一步激活到使用，电量蛮足，32G够用了。大屏感觉很不错的。感觉耗电比手机慢一些，指纹识别和6s一样快，像素也还可以的，分辨率不是特别清楚，送的乐视会员一年激活后随便开个视频开1080p不是特别高清。可惜的是不送耳机，这个价格买到新款已经是划算了，犹豫的朋友可以看我上的图。尽量还原产品最真实的照片。建议从没买过苹果苹板的买来娱乐用的可以不用犹豫了，但已经买过Air2的就可以不用考虑了，可以买pro，这个虽然新款，但是还是比不上pro的，这终究只是一个pad。
4675712,140000,小***氓,Apple iPad 平板电脑 9.7英寸（128G WLAN版/A9 芯片/Retina显示屏/Touch ID技术 MPGW2CH/A）金色,金色,2017-04-01 00:20:09,很不错的一次购物体验，包装精美细心，快递员很用心，拿到平板后用了一晚上熟悉，简直完美，平板小白暂时没发现啥问题。平板经鉴定，原装正版国行，值得拥有。最开心的是送了个一年乐视会员，如果家里买了乐视电视的话，简直不要太完美。
4675712,140000,熊出没宝贝妈咪爱,Apple iPad 平板电脑 9.7英寸（128G WLAN版/A9 芯片/Retina显示屏/Touch ID技术 MPGW2CH/A）金色,金色,2017-08-18 12:38:06,这个就真的有必要说一下。我是八月十号之前买的。用了一天晚上充电发现有一个亮点。都大半夜了也就没有联系客服。那一晚上啊就真是闹心啊。心里想想好不容易买一个平板，居然还有一个亮点。第二天一早就给客服发信息。别人没有上班，等吧。九点多钟吧，跟客服联系发图以后，客服直接让我跟京东客服联系。京东客服这边很快就指引如何进行换货处理。因为当天在上班，担心京东上门收件人来了我不在家。就约定第三天也就是这个星期一上门收货。京东快递小哥上门收件以后用pos机类似的东西扫描以后给我一张回执单。然后就拿着东西走了。过程非常认真负责。
      第二天晚上就接到京东客服电话，告知检测确实有一个坏点。我们这边可以给你退货或者是换货。我因为还是想用，就要求换货。客服反复沟通说，因为换的货是新货，京东这边也不能拆开检测质量，不能保证是否有问题。你这边收到货后，7天仍可以无条件退货。14天仍可以换货。有这样的服务那还纠结撒。我就跟客服说，我不相信自己运气那么差，万一不行我就再换货。客服笑着说可以。当天就下单换货。昨天下午收到货。我仔细按照网上的检测方式检查了一下。放心了，屏幕没有亮点。一切OK。谢谢京东的认真服务。
4675712,140000,y***g,Apple iPad 平板电脑 9.7英寸（128G WLAN版/A9 芯片/Retina显示屏/Touch ID技术 MPGW2CH/A）金色,金色,2017-06-12 00:09:52,这款pad我有很多话要说！记得那是一个阳光明媚的早晨，叮咚一条短消息印入我的眼帘：您好，尊敬的京东用户，京东快递员已在路上，请注意查收。喜悦，兴奋，激动，一腔热血涌向心头，我知道，我的pad要来了。不一会，快递小哥送来了快递，我迫不及待的打开了我的pad，查激活码，查看外观，按下开机按钮，一步步设置，一切一切都是这么紧张有序，开心刺激，直到连上自己wifi按下下一步时。我怔住了，貌似屏幕上有一个小黑点，我慌忙用手去擦。擦！擦不掉。我恍然大悟，我特么遇到坏点屏了。我以为还没激活，就赶紧提出换机（机器用着还是不错的，速度快，屏幕也没这么不堪，确实有点轻微的反光，看个人需求。我绝对最大的吐槽点就是容易脏），售后服务上说自己没激活。过一会售后人员给我打电话，跟我说我已经激活了，连上wifi点下一步，就激活了（我好像确实连上wifi点下一步了），所以不能七天无理由退换，说要拿回去检测（换是可以换，但是要检测的时间，光检测就要3到7天。）。我特么慌了，于是各种查，结果发现网上一边倒的说这是我东的套路，为了拉长时间好扯皮。我特么更慌了，跑遍本市几个维修点，天才吧，都说七天以内找经销商（未完待续）
4675712,140000,s***t,Apple iPad 平板电脑 9.7英寸（128G WLAN版/A9 芯片/Retina显示屏/Touch ID技术 MPGW2CH/A）金色,金色,2017-06-14 18:37:27,两年前给妈妈买了一个iPad mini，现在总嫌卡，这次京东搞活动，还送保护套，虽然就便宜了一点，但是觉得很合适，随手买一个，把我妈妈的mini换过来。
iPad好用不好用，去线下体验店试一下就可以咯。在全球范围内销售，生产工艺和产品质量，Apple整合的很好很成熟的。所以，真的不必在这方面找麻烦，卖到全球的都是残次品不成吗？
还有保修，苹果产品都是看序列号的，大陆地区销售的产品按照大陆的政策执行三包政策，不懂得可以自己查一下。
重量当然不轻不沉，轻的别说举着手机了，啥都不拿，空举着手都会累吧？有的人真的太矫情了吧。
选好一个保护套，看个人喜好吧，smart cover的那种最精致了，也许有的人觉得不好，反正看喜欢啥样的，送的这个保护套，味道大。但也还行吧，反正我不喜欢，散散味给妈妈看，她不喜欢就再买个smart cover
苹果的品质，放心用吧，我的macbook pro，iPhone 4s大学的时候买的，现在还用，用了6年多。
如果苹果能看到这条评论的话，我想问，能否添加个关闭系统升级的选项？能否少输密码，家里老人都年过半百了，部分方面设置下像安卓一样放开点多好啊
4675712,140000,c***3,Apple iPad 平板电脑 9.7英寸（128G WLAN版/A9 芯片/Retina显示屏/Touch ID技术 MPGW2CH/A）金色,金色,2017-05-02 18:54:27,感觉还行吧，买来给老爸的！就是大家说的不是全贴合屏幕，屏幕有两层，平时看屏幕上框会觉得黑边大点，剩下的左右下感觉不出！没有那么糟糕啦！左边新ipad.右边ipad air2！两台亮度全部调节最亮，新ipad亮度更高！就是色彩会偏暖色！厚度呢和重量可以忽略啦！真的！平时用air2的，新ipad刚拿到手不会觉得厚重很多，可能还没有带壳的缘故吧！因为壳还没有到货！带上壳可能厚点，可是重量应该可以忽略，抓手上没区别啦！总之这款ipad还不错！没有让我失望！毕竟价格便宜，不要要求太高啦！
4675712,140000,j***p,Apple iPad 平板电脑 9.7英寸（128G WLAN版/A9 芯片/Retina显示屏/Touch ID技术 MPGW2CH/A）金色,金色,2017-03-31 15:17:42,说说个人感觉：最初是准备买Air2的，正好赶上出新品，直接预约了。我的原则是买新不买旧。新品就算不好，至少不会多差，至少能跟上服务、系统等方面。A9比A8x绝对不差，苹果公司不会让自己的产品越更新越垃圾的。对新品总体感觉不错，厚那1㎜真没啥感觉，色彩鲜艳，音响效果跟pro不能比，但是还能达到要求的。非要说屏幕的不足，一是倾斜着看黑边宽那么一点点，二是反光比Air 2差点，不在强光下用影响不大。其他方面速度运行都不错。
4675712,140000,2***7,Apple iPad 平板电脑 9.7英寸（128G WLAN版/A9 芯片/Retina显示屏/Touch ID技术 MPGW2CH/A）金色,金色,2017-08-25 15:08:37,苹果2017年新iPad，上学用的，充一次电能用很久，京东经常有活动价，过几天看了一下价格又降了一百块。苹果平板，质量真的不错，128G 的容量，都用不完，可以装很多不过看了一下官网上的价格，税费太高，三千多的平板，有五六百元的税费，下次在美国直购，估计可以省很多钱。新iPad cellular版的买不到，跟iPad Pro比较起来，价格相差一倍。不同版本的产品，规格也不一样
4675712,140000,z***3,Apple iPad 平板电脑 9.7英寸（128G WLAN版/A9 芯片/Retina显示屏/Touch ID技术 MPGW2CH/A）金色,银色,2017-05-28 21:47:23,3078元12期免息拍的。当天就到了。就是京东派送员态度太差了。客服服务也一般，中规中矩的不多做一点的效率需要改进！收到检查了应该没问题，激活时间比我激活的早一天不知道为什么？应该也不会是别人用过的！挺满意！听了大家的建议拍的128g的。谢谢建议的朋友们。暂时满意随后追加！缺点就说需要换购自己买膜。忘了买目前裸奔。只等618再拍划算些。这点有些抠门了京东。哪怕一张普通的也好。总之满意
4675712,140000,c***o,Apple iPad 平板电脑 9.7英寸（128G WLAN版/A9 芯片/Retina显示屏/Touch ID技术 MPGW2CH/A）金色,银色,2017-05-27 16:06:51,5月26激活，查询保修是明年的5月25，一切很OK。下载app前一定要打开指纹用于App Store功能，否则一直要验证ID，不知道算不算一个bug。同样看1080的加勒比2，PC上优酷客户端播放效果和pad播放效果相差很大，开始怀疑是不是因为pad屏幕，然后将pad投影到PC上，画面和pad上一样，就是问题不在pad，而是优酷pad客户端，PC和pad都用各自看1080，源居然不一样，奇葩的优酷！刚到手感觉屏幕和小7差不多，用了半小时后，再用小7第一感觉小7屏幕太小了，还有就是画面向外凸。音质不错啊，不知道为毛又人吐槽，感觉比小7要强。一切很完美，就是没有3d touch。不写了好像写多了
4675696,140000,m***e,Apple iPad 平板电脑 9.7英寸（32G WLAN版/A9 芯片/Retina显示屏/Touch ID技术 MPGT2CH/A）金色,银色,2017-06-14 11:57:20,一、老爸阅读看报偶尔跟亲戚微信、父母看个剧，自己在家使用garageband、音乐备忘录等基本不追求屏幕素质的应用，所以这款合适。追求apple pencil和绘画设计等屏幕要求高的还是pro吧。
二、如何验证是不是新品、有没有被激活使用过。
网传二*东有风险，虽然前几次买的手机都安然无恙，但就怕这次翻车了。所以按照网上指导的方法再收货后开始了验证：
1、先不要拆封，在盒子后面下方的贴纸第一行就是型号，型号那里有CH字样的就是国行了。
2、再往下有个serial字样的是序列号，所以不用开机也能知道该设备的序列号了。
3、电脑或手机打开浏览器去苹果官网或者威锋网：
（1）、苹果官网那里找到技术支持一栏，点进去找到&ldquo;我的产品是不是在保修期内&rdquo;这一块，点进去后就可以输入序列号查询了。显示其型号以及是否享有国家消费者政策的信息，保修期是无法显示的。我的就是这样。意外发现苹果称这款为第五代ipad。
（2、）去威锋网（feng点com）首页就有苹果产品查询固件越狱一栏红字，点进去序列号查询，显示未激活未注册。
我开机激活后再去苹果查询就会显示保修期间和电话支持期限，在威锋网查询到了激活日期。
买后第二天降60咋办？客服能给返吗？
4675696,140000,伊***丝,Apple iPad 平板电脑 9.7英寸（32G WLAN版/A9 芯片/Retina显示屏/Touch ID技术 MPGT2CH/A）金色,银色,2017-04-12 16:38:03,学生买来玩的，用的6s手机也是在京东分期一年买的，但从没买过平板，这算是我的第一个平板，因为还是学生在这可以分期，买到的是正品，买回首先查完序列号才拆塑料包装，拆完包装检查外观，之后一步一步激活到使用，电量蛮足，32G够用了。大屏感觉很不错的。感觉耗电比手机慢一些，指纹识别和6s一样快，像素也还可以的，分辨率不是特别清楚，送的乐视会员一年激活后随便开个视频开1080p不是特别高清。可惜的是不送耳机，这个价格买到新款已经是划算了，犹豫的朋友可以看我上的图。尽量还原产品最真实的照片。建议从没买过苹果苹板的买来娱乐用的可以不用犹豫了，但已经买过Air2的就可以不用考虑了，可以买pro，这个虽然新款，但是还是比不上pro的，这终究只是一个pad。
4675696,140000,果***4,Apple iPad 平板电脑 9.7英寸（32G WLAN版/A9 芯片/Retina显示屏/Touch ID技术 MPGT2CH/A）金色,金色,2017-04-21 17:36:59,不错不错，自己买了一个给公司买了一个。金色和银色比确实没有银色好看，但是也没有那么丑的。屏幕确实不好，但是也不影响使用，2000多要啥自行车?快递包装是得吐槽下，一点保护措施都没有，知道京东物流好，但是好歹也照顾下pad的感受?乐视会员卡不用担心，3/31号到期，但是被续期了，可以使用。京东买东西真的舒服，晚上下单第二天收到，贼快
4675696,140000,花***美,Apple iPad 平板电脑 9.7英寸（32G WLAN版/A9 芯片/Retina显示屏/Touch ID技术 MPGT2CH/A）金色,金色,2017-04-17 15:03:44,首先要说的物流特别快，头天晚上下单，一天就到了，体验了三四天才来评价的，第一次用苹果的产品，效果还不错，拿来看电视很不错的，特别是平板是自己的生日礼物，很喜欢?平板我一定善待你
4675696,140000,x***n,Apple iPad 平板电脑 9.7英寸（32G WLAN版/A9 芯片/Retina显示屏/Touch ID技术 MPGT2CH/A）金色,金色,2017-08-13 08:37:01,第一次买水果系统的平板，主要为了孩子学习需要。家里一直都用安卓的。在京东上最后挑了个性价比符合学习用的。担心遇到向之前评论的激活后保修日期推移情况，我上网做了一番功夫。用了一段时间来评价下吧。鉴于之前没用过mini，也没用过空气兔，屏幕清晰度平常用绝对够，如果看电影还是感觉mini的清晰细腻，买前去过实体店比较，屏幕不是全贴合我也没用过全贴合的，呵呵，主要说的应该是屏幕的黑边吧，没感觉又粗又丑啊。电量方面确实耐用的，这么大屏幕看电影没感觉很耗电，不错，反正给孩子学习用够了。这个平板主要亮点，系统ios10 和电池使用时长比较耐用，用起来流畅。人性化。要求好的有米的联系por系列，平常出街用mini4，感觉应该快出mini5
4675696,140000,我***啊,Apple iPad 平板电脑 9.7英寸（32G WLAN版/A9 芯片/Retina显示屏/Touch ID技术 MPGT2CH/A）金色,金色,2017-06-17 16:35:12,第一次买ipad，这个新ipad性价比还是挺高的。活动期间价格不高还赠送保护套觉得比较划算，还用了省50的抵值券。运行很流畅，看视频也不错，音效也很好。续航用的话，用了7个小时左右还剩下百分之二十七八的电，总体感觉不错。屏幕会有网上说的空洞的感觉，属于非全贴合屏幕，不过用起来还是可以接受的，没有特别别扭的感觉。现在的ipad只有五款了，一个小的mini 4.新ipad，三个ipd pro，这个新ipad性价比确实是最好的。
4675696,140000,j***l,Apple iPad 平板电脑 9.7英寸（32G WLAN版/A9 芯片/Retina显示屏/Touch ID技术 MPGT2CH/A）金色,金色,2017-06-20 21:34:03,感觉是真机正品，6/18下午买的，今天20号送到。真的有看网上一些帖子，说为拆包装之前看透明薄膜可以看出是原装还是后封，我正好买了ipad air和iphone6我很仔细的很仔细的看了好一会儿，我ipad的包装盒是正面真个有很均匀的针孔位排列，不大，一点点。开封后很惊艳本来想要银色的，到就犹豫了一下银色无货了。选的金色，很清薄，手感很好。128G的开封来，内存是124.55G感觉人气很好。还没验证序列号，应该没问题。后续更新，这可是我第一次在京东买ipad和iphone类产品。不过我现在由于iphone6的32G，要不要拆透明薄膜，感觉不是正品( &acute;▽` )? 好纠结
4675696,140000,J***0,Apple iPad 平板电脑 9.7英寸（32G WLAN版/A9 芯片/Retina显示屏/Touch ID技术 MPGT2CH/A）金色,金色,2017-06-19 14:22:12,一、老爸阅读看报偶尔跟亲戚微信、父母看个剧，自己在家使用garageband、音乐备忘录等基本不追求屏幕素质的应用，所以这款合适。追求apple pencil和绘画设计等屏幕要求高的还是pro吧。
二、如何验证是不是新品、有没有被激活使用过。
网传二*东有风险，虽然前几次买的手机都安然无恙，但就怕这次翻车了。所以按照网上指导的方法再收货后开始了验证：
1、先不要拆封，在盒子后面下方的贴纸第一行就是型号，型号那里有CH字样的就是国行了。
2、再往下有个serial字样的是序列号，所以不用开机也能知道该设备的序列号了。
3、电脑或手机打开浏览器去苹果官网或者威锋网：
（1）、苹果官网那里找到技术支持一栏，点进去找到&ldquo;我的产品是不是在保修期内&rdquo;这一块，点进去后就可以输入序列号查询了。显示其型号以及是否享有国家消费者政策的信息，保修期是无法显示的。我的就是这样。意外发现苹果称这款为第五代ipad。
（2、）去威锋网（feng点com）首页就有苹果产品查询固件越狱一栏红字，点进去序列号查询，显示未激活未注册。
我开机激活后再去苹果查询就会显示保修期间和电话支持期限，在威锋网查询到了激活日期。
买
4675696,140000,锅***脸,Apple iPad 平板电脑 9.7英寸（32G WLAN版/A9 芯片/Retina显示屏/Touch ID技术 MPGT2CH/A）金色,金色,2017-05-05 09:17:18,前一天买的，第二天就收到了，也算很快了，收到之后就小心翼翼的看包装袋，感觉还不错，包的很严实，上面条码一堆。首先看的是序列号，验明正身，是正品没错，也能查到序列号，安心的用起来了，整体感觉还不错，性价比很高，就是感觉屏幕手感不是太好，有一种很虚的感觉，其他的流畅度什么的都挺好，先用着，以后再追评！
4675696,140000,z***3,Apple iPad 平板电脑 9.7英寸（32G WLAN版/A9 芯片/Retina显示屏/Touch ID技术 MPGT2CH/A）金色,银色,2017-05-28 21:47:23,3078元12期免息拍的。当天就到了。就是京东派送员态度太差了。客服服务也一般，中规中矩的不多做一点的效率需要改进！收到检查了应该没问题，激活时间比我激活的早一天不知道为什么？应该也不会是别人用过的！挺满意！听了大家的建议拍的128g的。谢谢建议的朋友们。暂时满意随后追加！缺点就说需要换购自己买膜。忘了买目前裸奔。只等618再拍划算些。这点有些抠门了京东。哪怕一张普通的也好。总之满意
4675750,140000,s***t,Apple iPad 平板电脑 9.7英寸（128G WLAN版/A9 芯片/Retina显示屏/Touch ID技术 MP2J2CH/A）银色,金色,2017-06-14 18:37:27,两年前给妈妈买了一个iPad mini，现在总嫌卡，这次京东搞活动，还送保护套，虽然就便宜了一点，但是觉得很合适，随手买一个，把我妈妈的mini换过来。
iPad好用不好用，去线下体验店试一下就可以咯。在全球范围内销售，生产工艺和产品质量，Apple整合的很好很成熟的。所以，真的不必在这方面找麻烦，卖到全球的都是残次品不成吗？
还有保修，苹果产品都是看序列号的，大陆地区销售的产品按照大陆的政策执行三包政策，不懂得可以自己查一下。
重量当然不轻不沉，轻的别说举着手机了，啥都不拿，空举着手都会累吧？有的人真的太矫情了吧。
选好一个保护套，看个人喜好吧，smart cover的那种最精致了，也许有的人觉得不好，反正看喜欢啥样的，送的这个保护套，味道大。但也还行吧，反正我不喜欢，散散味给妈妈看，她不喜欢就再买个smart cover
苹果的品质，放心用吧，我的macbook pro，iPhone 4s大学的时候买的，现在还用，用了6年多。
如果苹果能看到这条评论的话，我想问，能否添加个关闭系统升级的选项？能否少输密码，家里老人都年过半百了，部分方面设置下像安卓一样放开点多好啊
4675750,140000,c***3,Apple iPad 平板电脑 9.7英寸（128G WLAN版/A9 芯片/Retina显示屏/Touch ID技术 MP2J2CH/A）银色,金色,2017-05-02 18:54:27,感觉还行吧，买来给老爸的！就是大家说的不是全贴合屏幕，屏幕有两层，平时看屏幕上框会觉得黑边大点，剩下的左右下感觉不出！没有那么糟糕啦！左边新ipad.右边ipad air2！两台亮度全部调节最亮，新ipad亮度更高！就是色彩会偏暖色！厚度呢和重量可以忽略啦！真的！平时用air2的，新ipad刚拿到手不会觉得厚重很多，可能还没有带壳的缘故吧！因为壳还没有到货！带上壳可能厚点，可是重量应该可以忽略，抓手上没区别啦！总之这款ipad还不错！没有让我失望！毕竟价格便宜，不要要求太高啦！
4675750,140000,j***l,Apple iPad 平板电脑 9.7英寸（128G WLAN版/A9 芯片/Retina显示屏/Touch ID技术 MP2J2CH/A）银色,金色,2017-06-20 21:34:03,感觉是真机正品，6/18下午买的，今天20号送到。真的有看网上一些帖子，说为拆包装之前看透明薄膜可以看出是原装还是后封，我正好买了ipad air和iphone6我很仔细的很仔细的看了好一会儿，我ipad的包装盒是正面真个有很均匀的针孔位排列，不大，一点点。开封后很惊艳本来想要银色的，到就犹豫了一下银色无货了。选的金色，很清薄，手感很好。128G的开封来，内存是124.55G感觉人气很好。还没验证序列号，应该没问题。后续更新，这可是我第一次在京东买ipad和iphone类产品。不过我现在由于iphone6的32G，要不要拆透明薄膜，感觉不是正品( &acute;▽` )? 好纠结
4675750,140000,j***p,Apple iPad 平板电脑 9.7英寸（128G WLAN版/A9 芯片/Retina显示屏/Touch ID技术 MP2J2CH/A）银色,金色,2017-03-31 15:17:42,说说个人感觉：最初是准备买Air2的，正好赶上出新品，直接预约了。我的原则是买新不买旧。新品就算不好，至少不会多差，至少能跟上服务、系统等方面。A9比A8x绝对不差，苹果公司不会让自己的产品越更新越垃圾的。对新品总体感觉不错，厚那1㎜真没啥感觉，色彩鲜艳，音响效果跟pro不能比，但是还能达到要求的。非要说屏幕的不足，一是倾斜着看黑边宽那么一点点，二是反光比Air 2差点，不在强光下用影响不大。其他方面速度运行都不错。
4675750,140000,J***0,Apple iPad 平板电脑 9.7英寸（128G WLAN版/A9 芯片/Retina显示屏/Touch ID技术 MP2J2CH/A）银色,金色,2017-06-19 14:22:12,一、老爸阅读看报偶尔跟亲戚微信、父母看个剧，自己在家使用garageband、音乐备忘录等基本不追求屏幕素质的应用，所以这款合适。追求apple pencil和绘画设计等屏幕要求高的还是pro吧。
二、如何验证是不是新品、有没有被激活使用过。
网传二*东有风险，虽然前几次买的手机都安然无恙，但就怕这次翻车了。所以按照网上指导的方法再收货后开始了验证：
1、先不要拆封，在盒子后面下方的贴纸第一行就是型号，型号那里有CH字样的就是国行了。
2、再往下有个serial字样的是序列号，所以不用开机也能知道该设备的序列号了。
3、电脑或手机打开浏览器去苹果官网或者威锋网：
